0.94938,0.94938,NaN
0.94932,0.94932,NaN
0.94928,0.94928,NaN
0.94927,0.94927,NaN
0.94919,0.94919,NaN
0.94917,0.94917,NaN
0.94915,0.94915,NaN
0.94915,0.94915,NaN
0.94913,0.94913,NaN
0.94908,0.94908,NaN
0.94908,0.94908,NaN
0.94903,0.94903,NaN
0.94903,0.94903,NaN
0.94896,0.94896,NaN
0.94891,0.94891,NaN
0.94883,0.94883,NaN
0.94879,0.94879,NaN
0.94867,0.94867,NaN
0.94859,0.94859,NaN
0.9485,0.9485,NaN
0.94842,0.94842,NaN
0.94834,0.94834,NaN
0.94821,0.94821,NaN
0.94813,0.94813,NaN
0.94803,0.94803,NaN
0.94787,0.94787,NaN
0.94774,0.94774,NaN
0.94754,0.94754,NaN
0.94739,0.94739,NaN
0.94725,0.94725,NaN
0.94706,0.94706,NaN
0.94684,0.94684,NaN
0.94663,0.94663,NaN
0.94638,0.94638,NaN
0.94622,0.94622,NaN
0.94603,0.94603,NaN
0.94582,0.94582,NaN
0.9457,0.9457,NaN
0.94545,0.94545,NaN
0.9453,0.9453,NaN
0.94512,0.94512,NaN
0.9449,0.9449,NaN
0.94477,0.94477,NaN
0.9446,0.9446,NaN
0.9444,0.9444,NaN
0.94418,0.94418,NaN
0.94408,0.94408,NaN
0.94384,0.94384,NaN
0.9437,0.9437,NaN
0.94343,0.94343,NaN
0.94322,0.94322,NaN
0.94306,0.94306,NaN
0.94286,0.94286,NaN
0.94271,0.94271,NaN
0.94245,0.94245,NaN
0.94222,0.94222,NaN
0.94205,0.94205,NaN
0.94183,0.94183,NaN
0.94157,0.94157,NaN
0.94134,0.94134,NaN
0.94105,0.94105,NaN
0.94084,0.94084,NaN
0.94064,0.94064,NaN
0.94038,0.94038,NaN
0.94008,0.94008,NaN
0.93982,0.93982,NaN
0.93952,0.93952,NaN
0.93922,0.93922,NaN
0.93895,0.93895,NaN
0.93864,0.93864,NaN
0.93839,0.93839,NaN
0.93814,0.93814,NaN
0.93787,0.93787,NaN
0.93763,0.93763,NaN
0.93729,0.93729,NaN
0.93701,0.93701,NaN
0.9368,0.9368,NaN
0.9365,0.9365,NaN
0.9362,0.9362,NaN
0.936,0.936,NaN
0.93577,0.93577,NaN
0.9355,0.9355,NaN
0.93526,0.93526,NaN
0.93498,0.93498,NaN
0.93479,0.93479,NaN
0.93453,0.93453,NaN
0.93433,0.93433,NaN
0.93404,0.93404,NaN
0.93383,0.93383,NaN
0.93355,0.93355,NaN
0.93329,0.93329,NaN
0.93308,0.93308,NaN
0.93279,0.93279,NaN
0.93256,0.93256,NaN
0.93225,0.93225,NaN
0.93195,0.93195,NaN
0.93168,0.93168,NaN
0.93142,0.93142,NaN
0.93121,0.93121,NaN
0.93089,0.93089,NaN
0.93064,0.93064,NaN
0.93036,0.93036,NaN
0.93006,0.93006,NaN
0.92974,0.92974,NaN
0.92949,0.92949,NaN
0.92921,0.92921,NaN
0.92893,0.92893,NaN
0.92869,0.92869,NaN
0.92842,0.92842,NaN
0.92811,0.92811,NaN
0.92787,0.92787,NaN
0.92758,0.92758,NaN
0.92731,0.92731,NaN
0.927,0.927,NaN
0.92677,0.92677,NaN
0.92651,0.92651,NaN
0.92622,0.92622,NaN
0.92605,0.92605,NaN
0.92581,0.92581,NaN
0.92567,0.92567,NaN
0.92543,0.92543,NaN
0.92522,0.92522,NaN
0.92502,0.92502,NaN
0.92483,0.92483,NaN
0.92462,0.92462,NaN
0.92441,0.92441,NaN
0.92423,0.92423,NaN
0.92399,0.92399,NaN
0.92378,0.92378,NaN
0.92355,0.92355,NaN
0.9233,0.9233,NaN
0.92302,0.92302,NaN
0.92272,0.92272,NaN
0.92241,0.92241,NaN
0.92206,0.92206,NaN
0.92174,0.92174,NaN
0.92138,0.92138,NaN
0.92096,0.92096,NaN
0.92061,0.92061,NaN
0.92018,0.92018,NaN
0.91971,0.91971,NaN
0.91921,0.91921,NaN
0.91874,0.91874,NaN
0.9182,0.9182,NaN
0.91775,0.91775,NaN
0.9172,0.9172,NaN
0.91671,0.91671,NaN
0.91617,0.91617,NaN
0.91563,0.91563,NaN
